year,section,species,length_1_mm,weight_g
1992,OG,Cutthroat trout,93,6.62
1992,OG,Cutthroat trout,116,12.7
1992,OG,Cutthroat trout,128,17.26
1992,OG,Cutthroat trout,96,7.41
1992,OG,Cutthroat trout,135,20.26
1992,OG,Cutthroat trout,61,1.9
1992,OG,Cutthroat trout,107,10.72
1992,OG,Cutthroat trout,113,11.54
1992,OG,Cutthroat trout,95,7.47
1992,OG,Cutthroat trout,85,4.94
1992,OG,Cutthroat trout,53,1.54
1992,OG,Cutthroat trout,90,6.24
1992,OG,Cutthroat trout,127,17.3
1992,OG,Cutthroat trout,118,14.52
1992,OG,Cutthroat trout,133,20.34
1992,OG,Cutthroat trout,94,7.2
1992,OG,Cutthroat trout,58,1.66
1992,OG,Cutthroat trout,40,0.65
1992,OG,Cutthroat trout,84,4.93
1992,OG,Cutthroat trout,120,14.93
1992,OG,Cutthroat trout,130,18.5
1992,OG,Cutthroat trout,102,8.74
1992,OG,Cutthroat trout,52,1.58
1992,OG,Cutthroat trout,60,1.82
1992,OG,Cutthroat trout,53,1.39
1992,OG,Cutthroat trout,82,5.8
1992,OG,Cutthroat trout,106,11.77
1992,OG,Cutthroat trout,80,4.84
1992,OG,Cutthroat trout,112,13.27
1992,OG,Cutthroat trout,156,34
1992,OG,Cutthroat trout,51,1.14
1992,OG,Cutthroat trout,105,10.06
1992,OG,Cutthroat trout,53,1.23
1992,OG,Cutthroat trout,132,21.45
1992,OG,Cutthroat trout,90,6.7
1992,OG,Cutthroat trout,126,16.34
1992,OG,Cutthroat trout,49,1.25
1992,OG,Cutthroat trout,108,11.85
1992,OG,Cutthroat trout,89,6.1
1992,OG,Cutthroat trout,155,32.06
1992,OG,Cutthroat trout,103,10.53
1992,OG,Cutthroat trout,88,6.41
1992,OG,Cutthroat trout,62,2.39
1992,OG,Cutthroat trout,55,1.46
1992,OG,Cutthroat trout,52,1.47
1992,OG,Cutthroat trout,43,0.85
1992,OG,Cutthroat trout,95,7.25
1992,OG,Cutthroat trout,94,6.95
1992,OG,Cutthroat trout,59,2.39
1992,OG,Cutthroat trout,104,9.85
1992,OG,Cutthroat trout,92,6.49
1992,OG,Cutthroat trout,78,4.44
1992,OG,Cutthroat trout,100,8.09
1992,OG,Cutthroat trout,87,6.44
1992,OG,Cutthroat trout,84,4.73
1992,OG,Cutthroat trout,114,12.7
1992,OG,Cutthroat trout,83,4.84
1992,OG,Cutthroat trout,58,1.77
1992,OG,Cutthroat trout,60,2.13
1992,OG,Cutthroat trout,47,1.07
1992,OG,Cutthroat trout,91,8.02
1992,OG,Cutthroat trout,122,15.66
1992,OG,Cutthroat trout,50,1.53
1992,OG,Cutthroat trout,56,1.82
1992,OG,Cutthroat trout,115,13
1992,OG,Cutthroat trout,134,20.42
1992,OG,Cutthroat trout,129,17.94
1992,OG,Cutthroat trout,48,1.09
1992,OG,Cutthroat trout,48,0.98
1992,OG,Cutthroat trout,46,1.11
1992,OG,Cutthroat trout,52,1.64
1992,OG,Cutthroat trout,105,9.33
1992,OG,Cutthroat trout,47,1.12
1992,OG,Cutthroat trout,44,0.8
1992,OG,Cutthroat trout,82,4.97
1992,OG,Cutthroat trout,96,7.63
1992,OG,Cutthroat trout,49,1.37
1992,OG,Cutthroat trout,56,1.46
1992,OG,Cutthroat trout,99,7.92
1992,OG,Cutthroat trout,95,7.61
1992,OG,Cutthroat trout,49,1.01
1992,OG,Cutthroat trout,84,4.67
1992,OG,Cutthroat trout,55,1.48
1992,OG,Cutthroat trout,60,2
1992,OG,Cutthroat trout,91,6.31
1992,OG,Cutthroat trout,61,2.02
1992,OG,Cutthroat trout,50,1.08
1992,OG,Cutthroat trout,79,4.73
1992,OG,Cutthroat trout,58,1.95
1992,OG,Cutthroat trout,68,2.76
1992,OG,Cutthroat trout,60,2.32
1992,OG,Cutthroat trout,91,6.91
1992,OG,Cutthroat trout,102,12.08
1992,OG,Cutthroat trout,52,1.47
1992,OG,Cutthroat trout,55,1.66
1992,OG,Cutthroat trout,150,28.03
1992,OG,Cutthroat trout,125,18.85
1992,OG,Cutthroat trout,45,0.73
1992,OG,Cutthroat trout,118,13.07
1992,OG,Cutthroat trout,58,2.21
1992,OG,Cutthroat trout,51,1.17
1992,OG,Cutthroat trout,54,1.41
1992,OG,Cutthroat trout,50,1.3
1992,OG,Cutthroat trout,58,1.95
1992,OG,Cutthroat trout,86,5.69
1992,OG,Cutthroat trout,94,9.46
1992,OG,Cutthroat trout,123,15.93
1992,OG,Cutthroat trout,105,14.39
1992,OG,Cutthroat trout,97,7.6
1992,OG,Cutthroat trout,62,2.31
1992,OG,Cutthroat trout,54,1.35
1992,OG,Cutthroat trout,99,9.24
1992,OG,Cutthroat trout,41,0.75
1992,OG,Cutthroat trout,55,1.56
1992,OG,Cutthroat trout,77,4.23
1992,OG,Cutthroat trout,90,6.42
1992,OG,Cutthroat trout,95,7.35
1992,OG,Cutthroat trout,61,2.29
1992,OG,Cutthroat trout,121,13.6
1992,OG,Cutthroat trout,59,1.91
1992,OG,Cutthroat trout,80,4.52
1992,OG,Cutthroat trout,54,1.78
1992,OG,Cutthroat trout,125,16.68
1992,OG,Cutthroat trout,56,1.92
1992,OG,Cutthroat trout,50,1.46
1993,CC,Cutthroat trout,51,1.29
1993,CC,Coastal giant salamander,72,16.13
1993,CC,Cutthroat trout,45,0.91
1993,CC,Cutthroat trout,50,1.35
1993,CC,Cutthroat trout,45,0.74
1993,CC,Cutthroat trout,64,2.13
1993,CC,Cutthroat trout,47,1.03
1993,CC,Cutthroat trout,44,1.06
1993,CC,Cutthroat trout,46,1
1993,CC,Cutthroat trout,38,0.72
1993,CC,Cutthroat trout,53,1.37
1993,CC,Cutthroat trout,52,1.3
1993,CC,Cutthroat trout,44,0.73
1993,CC,Cutthroat trout,43,0.85
1993,CC,Cutthroat trout,48,1.16
1993,CC,Coastal giant salamander,85,22.99
1993,CC,Coastal giant salamander,61,1.35
1993,CC,Coastal giant salamander,42,3.18
1993,CC,Coastal giant salamander,61,10.26
1993,CC,Coastal giant salamander,81,19.51
1993,CC,Coastal giant salamander,55,6.31
1993,CC,Coastal giant salamander,70,13.33
1993,CC,Coastal giant salamander,69,12.96
1993,CC,Coastal giant salamander,25,0.75
1993,CC,Coastal giant salamander,46,4.17
1993,CC,Coastal giant salamander,88,20.94
1993,CC,Coastal giant salamander,100,31.7
1993,CC,Coastal giant salamander,85,22.5
1993,CC,Cutthroat trout,52,1.08
1993,CC,Cutthroat trout,48,1.14
1993,CC,Cutthroat trout,39,0.52
1993,CC,Coastal giant salamander,50,6.17
1993,CC,Coastal giant salamander,68,13.2
1993,CC,Coastal giant salamander,90,24.39
1993,CC,Cutthroat trout,46,1
1993,CC,Cutthroat trout,56,1.72
1993,CC,Cutthroat trout,44,0.89
1993,CC,Cutthroat trout,52,1.2
1993,CC,Coastal giant salamander,37,2.03
1993,CC,Cutthroat trout,39,0.47
1993,CC,Cutthroat trout,51,1.33
1993,CC,Cutthroat trout,45,0.89
1993,CC,Cutthroat trout,38,0.5
1993,CC,Cutthroat trout,54,1.66
1993,CC,Cutthroat trout,56,1.68
1993,CC,Cutthroat trout,53,1.3
1993,CC,Cutthroat trout,54,1.28
1993,CC,Cutthroat trout,49,0.96
1993,CC,Cutthroat trout,56,1.93
1993,CC,Cutthroat trout,46,0.92
1993,CC,Cutthroat trout,42,0.59
1993,CC,Cutthroat trout,38,0.49
1993,CC,Cutthroat trout,49,1.33
1993,CC,Coastal giant salamander,57,7.82
1993,CC,Coastal giant salamander,37,1.81
1993,CC,Coastal giant salamander,45,3.89
1993,CC,Coastal giant salamander,45,4
1993,CC,Coastal giant salamander,70,14.83
1993,CC,Coastal giant salamander,57,7.16
1993,CC,Coastal giant salamander,62,9.32
1993,CC,Coastal giant salamander,79,17.71
1993,CC,Coastal giant salamander,52,6.27
1993,CC,Coastal giant salamander,82,21.19
1993,CC,Cutthroat trout,43,0.83
1993,CC,Coastal giant salamander,60,9.03
1993,CC,Coastal giant salamander,81,21.94
1993,CC,Coastal giant salamander,77,17.55
1993,CC,Coastal giant salamander,64,12.36
1993,CC,Coastal giant salamander,75,17.82
1993,CC,Cutthroat trout,54,1.74
1993,CC,Cutthroat trout,44,0.94
1993,CC,Cutthroat trout,56,2.04
1993,CC,Cutthroat trout,43,0.7
1993,CC,Cutthroat trout,35,0.42
1993,CC,Cutthroat trout,51,1.52
1993,CC,Coastal giant salamander,27,0.78
1993,CC,Coastal giant salamander,37,2.33
1993,CC,Coastal giant salamander,33,1.65
1993,CC,Coastal giant salamander,68,12.32
1993,CC,Coastal giant salamander,41,2.69
1993,CC,Coastal giant salamander,74,15.36
1993,CC,Coastal giant salamander,57,6.87
1993,CC,Coastal giant salamander,46,4.31
1993,CC,Coastal giant salamander,104,30.05
1993,CC,Cutthroat trout,49,1.08
1993,CC,Coastal giant salamander,52,5.72
1993,CC,Coastal giant salamander,66,10.42
1993,CC,Coastal giant salamander,70,14.35
1993,CC,Cutthroat trout,37,0.58
1993,CC,Cutthroat trout,41,0.63
1993,CC,Coastal giant salamander,38,2.25
1993,CC,Coastal giant salamander,57,7.65
1993,CC,Coastal giant salamander,74,16.7
1993,CC,Coastal giant salamander,66,12.09
1993,CC,Coastal giant salamander,111,44.16
1993,CC,Cutthroat trout,37,0.49
1993,CC,Cutthroat trout,46,1.06
1993,CC,Cutthroat trout,42,0.78
1993,CC,Coastal giant salamander,80,20.56
1993,CC,Cutthroat trout,52,1.45
1993,CC,Cutthroat trout,55,1.82
1993,CC,Cutthroat trout,62,2.23
1993,CC,Cutthroat trout,51,1.53
1993,CC,Cutthroat trout,64,2.53
1993,CC,Cutthroat trout,54,1.44
1993,CC,Cutthroat trout,48,1.18
1993,CC,Cutthroat trout,51,1.4
1993,CC,Cutthroat trout,51,1.46
1993,CC,Cutthroat trout,51,1.43
1993,CC,Cutthroat trout,40,0.7
1993,CC,Cutthroat trout,63,2.13
1993,CC,Cutthroat trout,46,0.96
1993,CC,Cutthroat trout,55,1.75
1993,CC,Cutthroat trout,52,1.39
1993,CC,Cutthroat trout,37,0.59
1993,CC,Cutthroat trout,43,0.82
1993,CC,Cutthroat trout,47,0.93
1993,CC,Coastal giant salamander,52,6.58
1993,CC,Coastal giant salamander,58,7.6
1993,CC,Coastal giant salamander,82,22.95
1993,CC,Cutthroat trout,54,1.65
1993,CC,Cutthroat trout,51,1.45
1993,CC,Cutthroat trout,57,1.97
1993,CC,Cutthroat trout,46,0.89
1993,CC,Cutthroat trout,49,1.15
1993,CC,Coastal giant salamander,50,5.44
1993,CC,Coastal giant salamander,50,5.8
1993,CC,Coastal giant salamander,48,4.8
1993,CC,Coastal giant salamander,62,10.85
1993,CC,Coastal giant salamander,50,5.04
1993,CC,Coastal giant salamander,80,18.77
1993,CC,Coastal giant salamander,85,19.58
1993,CC,Coastal giant salamander,80,19.99
1993,CC,Coastal giant salamander,63,10.83
1993,CC,Cutthroat trout,53,1.68
1993,CC,Cutthroat trout,59,2.42
1993,CC,Cutthroat trout,58,2.3
1993,CC,Cutthroat trout,49,1.14
1993,CC,Cutthroat trout,42,0.74
1993,CC,Cutthroat trout,35,0.41
1993,CC,Cutthroat trout,35,0.37
1993,CC,Cutthroat trout,54,1.72
1993,CC,Cutthroat trout,43,0.69
1993,CC,Cutthroat trout,51,1.29
1993,CC,Cutthroat trout,40,0.75
1993,CC,Cutthroat trout,39,0.69
1993,CC,Cutthroat trout,35,0.41
1993,CC,Cutthroat trout,49,1.26
1993,CC,Cutthroat trout,45,0.9
1993,CC,Cutthroat trout,37,0.55
1993,CC,Cutthroat trout,41,0.7
1993,CC,Cutthroat trout,49,1.28
1993,CC,Cutthroat trout,39,0.66
1993,CC,Cutthroat trout,55,1.76
1993,CC,Cutthroat trout,36,0.5
1993,CC,Cutthroat trout,59,2.09
1993,CC,Cutthroat trout,51,1.47
1993,CC,Coastal giant salamander,32,1.51
1993,CC,Coastal giant salamander,75,16.44
1993,CC,Coastal giant salamander,30,1.21
1993,CC,Coastal giant salamander,46,4.59
1993,CC,Coastal giant salamander,42,3.44
1993,CC,Coastal giant salamander,95,26.32
1993,CC,Cutthroat trout,56,2.09
1993,CC,Cutthroat trout,54,1.67
1993,CC,Coastal giant salamander,57,7.61
1993,OG,Cutthroat trout,49,1.3
1993,OG,Cutthroat trout,56,1.39
1993,OG,Cutthroat trout,43,0.87
1993,OG,Cutthroat trout,52,1.15
1993,OG,Cutthroat trout,55,1.69
1993,OG,Coastal giant salamander,52,5.3
1993,OG,Coastal giant salamander,57,7.13
1993,OG,Coastal giant salamander,69,12.16
1993,OG,Coastal giant salamander,39,2.13
1993,OG,Coastal giant salamander,114,53.01
1993,OG,Cutthroat trout,47,0.91
1993,OG,Cutthroat trout,46,0.93
1993,OG,Cutthroat trout,52,1.27
1993,OG,Cutthroat trout,49,1.12
1993,OG,Cutthroat trout,39,0.67
1993,OG,Cutthroat trout,47,0.94
1993,OG,Coastal giant salamander,44,3.1
1993,OG,Coastal giant salamander,60,8.62
1993,OG,Coastal giant salamander,66,11.53
1993,OG,Coastal giant salamander,29,1.13
1993,OG,Coastal giant salamander,62,9.57
1993,OG,Coastal giant salamander,70,15.17
1993,OG,Coastal giant salamander,122,63.39
1993,OG,Cutthroat trout,48,0.98
1993,OG,Cutthroat trout,58,1.69
1993,OG,Coastal giant salamander,46,4.3
1993,OG,Coastal giant salamander,66,11.67
1993,OG,Coastal giant salamander,58,6.95
1993,OG,Coastal giant salamander,35,2.28
1993,OG,Cutthroat trout,34,0.3
1993,OG,Cutthroat trout,46,0.91
1993,OG,Cutthroat trout,49,1.14
1993,OG,Cutthroat trout,51,1.04
1993,OG,Cutthroat trout,34,0.34
1993,OG,Cutthroat trout,42,0.75
1993,OG,Cutthroat trout,88,8.08
1993,OG,Coastal giant salamander,30,0.86
1993,OG,Coastal giant salamander,45,4.06
1993,OG,Coastal giant salamander,34,1.4
1993,OG,Coastal giant salamander,48,4.33
1993,OG,Coastal giant salamander,67,10.79
1993,OG,Coastal giant salamander,35,1.71
1993,OG,Coastal giant salamander,68,11.31
1993,OG,Coastal giant salamander,50,5.15
1993,OG,Coastal giant salamander,130,61.84
1993,OG,Cutthroat trout,39,0.64
1993,OG,Cutthroat trout,50,1.23
1993,OG,Coastal giant salamander,51,6.59
1993,OG,Coastal giant salamander,70,15.54
1993,OG,Cutthroat trout,52,1.56
1993,OG,Cutthroat trout,45,0.91
1993,OG,Coastal giant salamander,36,2.26
1993,OG,Coastal giant salamander,124,58.17
1993,OG,Cutthroat trout,41,0.77
1993,OG,Coastal giant salamander,128,71.31
1993,OG,Coastal giant salamander,49,4.44
1993,OG,Coastal giant salamander,48,4.34
1993,OG,Coastal giant salamander,62,10.63
1993,OG,Coastal giant salamander,126,77.9
1993,OG,Cutthroat trout,45,0.93
1993,OG,Cutthroat trout,54,1.57
1993,OG,Cutthroat trout,36,0.45
1993,OG,Cutthroat trout,47,0.94
1993,OG,Cutthroat trout,38,0.45
1993,OG,Cutthroat trout,39,0.53
1993,OG,Cutthroat trout,44,0.72
1993,OG,Cutthroat trout,41,0.71
1993,OG,Cutthroat trout,53,1.85
1993,OG,Cutthroat trout,37,0.58
1993,OG,Cutthroat trout,44,0.96
1993,OG,Cutthroat trout,38,0.66
1993,OG,Cutthroat trout,32,0.41
1993,OG,Cutthroat trout,39,0.68
1993,OG,Cutthroat trout,53,1.42
1993,OG,Cutthroat trout,54,1.37
1993,OG,Cutthroat trout,45,0.91
1993,OG,Cutthroat trout,58,1.78
1993,OG,Cutthroat trout,45,0.85
1993,OG,Cutthroat trout,55,1.49
1993,OG,Cutthroat trout,41,0.68
1993,OG,Cutthroat trout,46,1.17
1993,OG,Cutthroat trout,45,0.82
1993,OG,Cutthroat trout,55,1.51
1993,OG,Coastal giant salamander,72,10.99
1993,OG,Coastal giant salamander,59,7.09
1993,OG,Coastal giant salamander,88,21.35
1993,OG,Coastal giant salamander,50,4.62
1993,OG,Coastal giant salamander,53,7.49
1993,OG,Coastal giant salamander,82,19.65
1993,OG,Coastal giant salamander,66,11.15
1993,OG,Coastal giant salamander,84,20.93
1993,OG,Coastal giant salamander,61,8.17
1993,OG,Coastal giant salamander,58,7.39
1993,OG,Coastal giant salamander,64,10.5
1993,OG,Coastal giant salamander,67,11.68
1993,OG,Coastal giant salamander,38,1.91
1993,OG,Coastal giant salamander,134,66.74
1993,OG,Coastal giant salamander,39,2.28
1993,OG,Coastal giant salamander,28,0.99
1993,OG,Coastal giant salamander,37,2.08
1993,OG,Coastal giant salamander,38,2.07
1993,OG,Coastal giant salamander,33,1.4
1993,OG,Coastal giant salamander,53,5.13
1993,OG,Coastal giant salamander,65,9.58
1993,OG,Coastal giant salamander,60,7.83
1994,CC,Cutthroat trout,48,0.98
1994,CC,Cutthroat trout,50,1.13
1994,CC,Cutthroat trout,196,66.74
1994,CC,Coastal giant salamander,69,9.63
1994,CC,Coastal giant salamander,54,6.13
1994,CC,Coastal giant salamander,58,8.02
1994,CC,Cutthroat trout,41,0.6
1994,CC,Cutthroat trout,38,0.54
1994,CC,Cutthroat trout,55,1.47
1994,CC,Cutthroat trout,56,1.46
1994,CC,Cutthroat trout,45,0.87
1994,CC,Cutthroat trout,51,1.12
1994,CC,Cutthroat trout,44,0.62
1994,CC,Cutthroat trout,42,0.64
1994,CC,Cutthroat trout,53,1.5
1994,CC,Cutthroat trout,47,0.89
1994,CC,Cutthroat trout,46,0.9
1994,CC,Cutthroat trout,55,1.5
1994,CC,Cutthroat trout,47,0.77
1994,CC,Coastal giant salamander,80,20.64
1994,CC,Coastal giant salamander,55,7.2
1994,CC,Coastal giant salamander,66,12.12
1994,CC,Coastal giant salamander,63,9.74
1994,CC,Coastal giant salamander,68,12.67
1994,CC,Coastal giant salamander,61,10.7
1994,CC,Coastal giant salamander,57,7.6
1994,CC,Coastal giant salamander,70,14.85
1994,CC,Coastal giant salamander,104,47.62
1994,CC,Coastal giant salamander,100,35.8
1994,CC,Coastal giant salamander,98,30.78
1994,CC,Coastal giant salamander,104,38.91
1994,CC,Coastal giant salamander,83,19.17
1994,CC,Coastal giant salamander,86,21.96
1994,CC,Coastal giant salamander,78,18.89
1994,CC,Coastal giant salamander,49,4.61
1994,CC,Coastal giant salamander,44,4.18
1994,CC,Coastal giant salamander,52,7.2
1994,CC,Coastal giant salamander,59,10.52
1994,CC,Coastal giant salamander,60,9.66
1994,CC,Cutthroat trout,49,1.08
1994,CC,Cutthroat trout,40,0.63
1994,CC,Cutthroat trout,46,1.04
1994,CC,Cutthroat trout,50,1.25
1994,CC,Cutthroat trout,41,0.51
1994,CC,Cutthroat trout,38,0.43
1994,CC,Cutthroat trout,56,1.83
1994,CC,Cutthroat trout,24,0.09
1994,CC,Cutthroat trout,36,0.43
1994,CC,Cutthroat trout,50,1.17
1994,CC,Cutthroat trout,34,0.28
1994,CC,Cutthroat trout,40,0.54
1994,CC,Coastal giant salamander,54,5.68
1994,CC,Coastal giant salamander,64,9.16
1994,CC,Coastal giant salamander,44,3.48
1994,CC,Coastal giant salamander,113,51.32
1994,CC,Coastal giant salamander,103,45.52
1994,CC,Cutthroat trout,53,1.43
1994,CC,Cutthroat trout,55,1.43
1994,CC,Coastal giant salamander,73,16.08
1994,CC,Coastal giant salamander,90,26.08
1994,CC,Coastal giant salamander,49,4.38
1994,CC,Cutthroat trout,42,0.71
1994,CC,Cutthroat trout,64,3.38
1994,CC,Cutthroat trout,53,1.25
1994,CC,Coastal giant salamander,58,6.28
1994,CC,Coastal giant salamander,43,2.37
1994,CC,Coastal giant salamander,46,3.08
1994,CC,Coastal giant salamander,110,35.46
1994,CC,Cutthroat trout,51,1.3
1994,CC,Cutthroat trout,49,0.9
1994,CC,Cutthroat trout,40,0.8
1994,CC,Cutthroat trout,46,0.8
1994,CC,Cutthroat trout,75,4.5
1994,CC,Cutthroat trout,44,0.8
1994,CC,Cutthroat trout,50,1
1994,CC,Cutthroat trout,50,0.9
1994,CC,Coastal giant salamander,68,10.5
1994,CC,Coastal giant salamander,65,8.6
1994,CC,Coastal giant salamander,65,9.6
1994,CC,Coastal giant salamander,75,16.7
1994,CC,Coastal giant salamander,70,11.5
1994,CC,Coastal giant salamander,65,9.8
1994,CC,Coastal giant salamander,62,8.3
1994,CC,Coastal giant salamander,62,7.9
1994,CC,Coastal giant salamander,43,2.9
1994,CC,Coastal giant salamander,50,5.1
1994,CC,Coastal giant salamander,42,2.8
1994,CC,Coastal giant salamander,64,9
1994,CC,Coastal giant salamander,39,2.2
1994,CC,Coastal giant salamander,47,2.9
1994,CC,Coastal giant salamander,21,0.6
1994,CC,Cutthroat trout,47,1.1
1994,CC,Cutthroat trout,48,0.8
1994,CC,Cutthroat trout,50,1.1
1994,CC,Cutthroat trout,53,1.5
1994,CC,Cutthroat trout,55,1.7
1994,CC,Cutthroat trout,54,1.5
1994,CC,Cutthroat trout,47,1.5
1994,CC,Cutthroat trout,42,0.6
1994,OG,Cutthroat trout,48,1.2
1994,OG,Cutthroat trout,56,1.5
1994,OG,Cutthroat trout,81,5
1994,OG,Cutthroat trout,74,3.8
1994,OG,Cutthroat trout,69,4
1994,OG,Cutthroat trout,89,6.4
1994,OG,Cutthroat trout,44,0.8
1994,OG,Cutthroat trout,130,21.9
1994,OG,Cutthroat trout,91,7
1994,OG,Cutthroat trout,116,13.4
1994,OG,Cutthroat trout,103,10
1994,OG,Cutthroat trout,96,7.3
1994,OG,Cutthroat trout,164,37.4
1994,OG,Coastal giant salamander,34,1.6
1994,OG,Coastal giant salamander,51,5.5
1994,OG,Coastal giant salamander,59,10.3
1994,OG,Cutthroat trout,48,0.9
1994,OG,Cutthroat trout,41,0.7
1994,OG,Cutthroat trout,51,1.2
1994,OG,Coastal giant salamander,44,4.3
1994,OG,Coastal giant salamander,64,12.5
1994,OG,Coastal giant salamander,64,9.6
1994,OG,Coastal giant salamander,67,18.3
1994,OG,Coastal giant salamander,52,5.5
1994,OG,Coastal giant salamander,52,5.3
1994,OG,Coastal giant salamander,59,7.7
1994,OG,Coastal giant salamander,54,6.3
1994,OG,Coastal giant salamander,55,7.4
1994,OG,Coastal giant salamander,39,2.6
1994,OG,Coastal giant salamander,60,9.8
1994,OG,Coastal giant salamander,52,5.9
1994,OG,Coastal giant salamander,50,8.8
1994,OG,Coastal giant salamander,44,3.1
1994,OG,Cutthroat trout,51,1.2
1994,OG,Cutthroat trout,99,10.8
1994,OG,Coastal giant salamander,55,0.3
1994,OG,Coastal giant salamander,55,3.3
1994,OG,Coastal giant salamander,56,1.4
1994,OG,Coastal giant salamander,63,0.8
1994,OG,Cutthroat trout,42,0.7
1994,OG,Cutthroat trout,45,0.9
1994,OG,Coastal giant salamander,41,2.6
1994,OG,Coastal giant salamander,42,3.6
1994,OG,Coastal giant salamander,40,2.8
1994,OG,Cutthroat trout,43,0.8
1994,OG,Cutthroat trout,36,0.3
1994,OG,Cutthroat trout,38,0.5
1994,OG,Cutthroat trout,51,1.1
1994,OG,Coastal giant salamander,46,3.8
1994,OG,Cutthroat trout,39,0.3
1994,OG,Cutthroat trout,64,3.3
1994,OG,Cutthroat trout,52,1.4
1994,OG,Cutthroat trout,41,0.8
1994,OG,Cutthroat trout,40,0.8
1994,OG,Coastal giant salamander,64,9.2
1994,OG,Coastal giant salamander,54,6.5
1994,OG,Coastal giant salamander,114,59.5
1994,OG,Coastal giant salamander,58,7.4
1994,OG,Coastal giant salamander,69,8.1
1994,OG,Coastal giant salamander,58,12.6
1994,OG,Coastal giant salamander,64,10.6
1994,OG,Coastal giant salamander,72,15.3
1994,OG,Coastal giant salamander,75,14.5
1994,OG,Coastal giant salamander,44,4
1994,OG,Coastal giant salamander,115,74.3
1994,OG,Coastal giant salamander,52,5.6
1994,OG,Coastal giant salamander,59,8.9
1994,OG,Cutthroat trout,46,0.8
1994,OG,Cutthroat trout,41,0.6
1994,OG,Coastal giant salamander,69,10.7
1994,OG,Coastal giant salamander,54,4.9
1994,OG,Coastal giant salamander,53,7.1
1994,OG,Coastal giant salamander,52,5.5
1994,OG,Coastal giant salamander,50,7.1
1994,OG,Coastal giant salamander,42,4.7
1994,OG,Coastal giant salamander,70,13.8
1994,OG,Coastal giant salamander,89,25.5
1994,OG,Coastal giant salamander,21,0.4
1994,OG,Cutthroat trout,44,0.7
1994,OG,Cutthroat trout,38,0.4
1994,OG,Coastal giant salamander,54,5.9
1994,OG,Coastal giant salamander,30,1.9
1994,OG,Coastal giant salamander,62,8.2
1994,OG,Coastal giant salamander,47,4.8
1994,OG,Coastal giant salamander,51,6.4
1994,OG,Coastal giant salamander,63,12.2
1994,OG,Coastal giant salamander,57,8.1
1994,OG,Coastal giant salamander,46,5.1
1994,OG,Coastal giant salamander,52,7.9
1994,OG,Cutthroat trout,50,1.2
1994,OG,Cutthroat trout,50,1.2
1994,OG,Cutthroat trout,72,4.5
1994,OG,Cutthroat trout,38,0.6
1994,OG,Cutthroat trout,48,0.8
1994,OG,Cutthroat trout,51,1.2
1994,OG,Cutthroat trout,48,1.1
1994,OG,Cutthroat trout,78,5.3
1994,OG,Cutthroat trout,50,1.3
1994,OG,Cutthroat trout,47,1.1
1994,OG,Cutthroat trout,41,0.7
1994,OG,Cutthroat trout,74,5.6
1994,OG,Cutthroat trout,51,1.1
1994,OG,Cutthroat trout,32,0.3
1994,OG,Cutthroat trout,50,1.3
1994,OG,Cutthroat trout,46,0.9
1994,OG,Cutthroat trout,38,0.4
1994,OG,Cutthroat trout,47,0.8
1994,OG,Cutthroat trout,34,0.4
1994,OG,Cutthroat trout,55,1.4
1994,OG,Cutthroat trout,85,6.9
1994,OG,Cutthroat trout,54,1.6
1994,OG,Cutthroat trout,44,1
1994,OG,Cutthroat trout,49,1.1
1994,OG,Cutthroat trout,53,1.3
1994,OG,Cutthroat trout,43,0.8
1994,OG,Cutthroat trout,49,1.2
1994,OG,Cutthroat trout,42,0.8
1994,OG,Cutthroat trout,40,0.6
1994,OG,Cutthroat trout,44,0.7
1994,OG,Cutthroat trout,53,1.4
1994,OG,Cutthroat trout,50,1.3
1994,OG,Cutthroat trout,43,0.7
1994,OG,Cutthroat trout,46,1
1994,OG,Cutthroat trout,38,0.6
1994,OG,Cutthroat trout,42,0.7
1994,OG,Cutthroat trout,46,1
1994,OG,Cutthroat trout,48,1.1
1994,OG,Cutthroat trout,54,1.8
1994,OG,Cutthroat trout,46,1
1994,OG,Cutthroat trout,48,1.1
1994,OG,Cutthroat trout,49,1.1
1994,OG,Cutthroat trout,50,1.5
