id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
464299,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON010TG,NEON010TG,"NEON sampleID: CFC.JERC004.CLIP-1.20190910.AR; NEON sampleID Hash: drmNO6RIfvTmDreIKJ0PjVQOOUlNTLiiNcBMPcTb5Zc=; NEON sampleCode (barcode): A00000129265; NEON sampleUUID: d75542fb-1bfd-459a-9fc1-31c37dfeef32",Organism|Plantae,Plantae,,,,,"Bulk Canopy Foliage",126850,,,,,,,,,,,,,,,"Kyle Martin (ORCID 0000-0001-5871-8742)",,2019-09-10,2019,9,10,253,,,"sample type: Herbaceous clip strip; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","cultivatedCrops; slope aspect: 0; slope gradient: 0; soil type order: Ultisols",,,,,,,,,,,,,,"sample mass: 0.49",JERC_004.basePlot.cfc,,,,,"United States",Georgia,Baker,,"Southeast (D03), The Jones Center At Ichauway NEON (JERC), Plot JERC_004 (plot dimensions: 40m x 40m)",,31.189774,-84.465861,WGS84,20,"16N 741480.61848E 3453400.66066N",,,"GeoXH 6000",,,44,45,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,df996942-692e-431f-913a-d3f6e531facf,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=464299
730673,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON02HWS,NEON02HWS,"NEON sampleID: CFC.JERC028.QUMA6-1.20190910.AR; NEON sampleID Hash: drmNO6RIfvSk3YpwnZgdtj8eIlPyg1R/ltFtGnqA5fA=; NEON sampleCode (barcode): A00000075269; NEON sampleUUID: 6a477673-ded6-42eb-9ef2-a958ff52d921",Organism|Plantae|Tracheophyta|Magnoliopsida|Fagales,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,"Quercus margaretta",,,,,,,,,undefined,2019-09-10T14:29:00Z,,,"Identification source: harvested from NEON API",,,"Kyle Martin (ORCID 0000-0001-5871-8742)",,2019-09-10,2019,9,10,253,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","deciduousForest; slope aspect: 0; slope gradient: 0; soil type order: Entisols",,,,,,,,,,,,,,"sample mass: 3.73",JERC_028.basePlot.cfc,,,,,"United States",Georgia,Baker,,"Southeast (D03), The Jones Center At Ichauway NEON (JERC), Plot JERC_028 (plot dimensions: 40m x 40m)",,31.182704,-84.477998,WGS84,20,"16N 740341.60147E 3452590.29706N",,,"GeoXH 6000",,,27,39,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,fe4dcbb7-e2a1-4c93-8411-d3c79b2ac12b,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=730673
735464,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON02HWT,NEON02HWT,"NEON sampleID: CFC.RMNP041.PICOL2-2.20200709.AR; NEON sampleID Hash: pbg8g17+dIp5EAEaN5AcVGCQcrgPXRCk+PCkwxiv3AhXaELEiLY1uA==; NEON sampleCode (barcode): A00000134063; NEON sampleUUID: 35356928-5fd3-4289-a37b-a1f279694fb8","Organism|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pinus|Pinus contorta",Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,"Pinus contorta var. latifolia",50361,Engelm.,Pinus,,contorta,var.,latifolia,Subspecies,undefined,2020-07-09T18:53:00Z,,,"Identification source: harvested from NEON API",,,"Alison Haddad (ORCID 0000-0002-3407-4177)",,2020-07-09,2020,7,9,191,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 1.3; slope gradient: 1.66; soil type order: Alfisols",,,,,,,,,,,,,,"sample mass: 2.251",RMNP_041.basePlot.cfc,,,,,"United States",Colorado,Larimer,,"Central Plains (D10), Rocky Mountains NEON (RMNP), Plot RMNP_041 (plot dimensions: 40m x 40m)",,40.275899,-105.546756,WGS84,20,"13N 453517.3311E 4458523.42006N",,,"GeoXH 6000",,,2746,2752,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,863b87f1-cf14-49c4-96f3-cadec6b2be55,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=735464
735465,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON02HWU,NEON02HWU,"NEON sampleID: CFC.RMNP009.POTR5-3.20200716.AR; NEON sampleID Hash: pbg8g17+dIoArlSiw1ROPXGnIZqlsN4hXQaP2u2bKms=; NEON sampleCode (barcode): A00000134073; NEON sampleUUID: 6873b1b4-56d5-4682-9fd6-9ffcee8f4a63",Organism|Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Salicaceae|Populus,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,"Populus tremuloides",27303,Michx.,Populus,,tremuloides,,,Species,undefined,2020-07-16T13:27:00Z,,,"Identification source: harvested from NEON API",,,"Alison Haddad (ORCID 0000-0002-3407-4177)",,2020-07-16,2020,7,16,198,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 8.6; slope gradient: 5.31; soil type order: Inceptisols",,,,,,,,,,,,,,"sample mass: 3.29",RMNP_009.basePlot.cfc,,,,,"United States",Colorado,Boulder,,"Central Plains (D10), Rocky Mountains NEON (RMNP), Plot RMNP_009 (plot dimensions: 40m x 40m)",,40.20327,-105.481127,WGS84,20,"13N 459053.09818E 4450429.57398N",,,"Geo 7X (H-Star)",,,2682,2688,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,b684a5f6-fb28-4152-88ca-be3ed6ae60b7,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=735465
735466,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON02HWV,NEON02HWV,"NEON sampleID: CFC.RMNP005.PSME-4.20200720.AR; NEON sampleID Hash: pbg8g17+dIpyD/Cgm1K6f8vOUY8cY4L9tfDOWLLd/5w=; NEON sampleCode (barcode): A00000134076; NEON sampleUUID: 560e031d-d8bf-4171-b656-eaef171fd443",Organism|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pseudotsuga,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,"Pseudotsuga menziesii",28478,"(Mirb.) Franco",Pseudotsuga,,menziesii,,,Species,undefined,2020-07-20T15:34:00Z,,,"Identification source: harvested from NEON API",,,"Alison Haddad (ORCID 0000-0002-3407-4177)",,2020-07-20,2020,7,20,202,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 47; slope gradient: 16.7; soil type order: Inceptisols",,,,,,,,,,,,,,"sample mass: 2.54",RMNP_005.basePlot.cfc,,,,,"United States",Colorado,Boulder,,"Central Plains (D10), Rocky Mountains NEON (RMNP), Plot RMNP_005 (plot dimensions: 40m x 40m)",,40.167943,-105.526306,WGS84,20,"13N 455184.82455E 4446530.2893N",,,"GeoXH 6000",,,2804,2834,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,8e34ffd5-a722-4f74-98aa-ab81a85211cc,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=735466
735467,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON02HWW,NEON02HWW,"NEON sampleID: CFC.RMNP005.PICOL2-1.20200720.AR; NEON sampleID Hash: pbg8g17+dIr3DkbFeZO4OIGkHUVDkAdAWQtZqRrnfvdOUcE5V+W1gQ==; NEON sampleCode (barcode): A00000134064; NEON sampleUUID: 7a810070-10a9-4afb-8070-9c351d00a985","Organism|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pinus|Pinus contorta",Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,"Pinus contorta var. latifolia",50361,Engelm.,Pinus,,contorta,var.,latifolia,Subspecies,undefined,2020-07-20T13:58:00Z,,,"Identification source: harvested from NEON API",,,"Alison Haddad (ORCID 0000-0002-3407-4177)",,2020-07-20,2020,7,20,202,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 47; slope gradient: 16.7; soil type order: Inceptisols",,,,,,,,,,,,,,"sample mass: 3.31",RMNP_005.basePlot.cfc,,,,,"United States",Colorado,Boulder,,"Central Plains (D10), Rocky Mountains NEON (RMNP), Plot RMNP_005 (plot dimensions: 40m x 40m)",,40.167943,-105.526306,WGS84,20,"13N 455184.82455E 4446530.2893N",,,"GeoXH 6000",,,2804,2834,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,b9ec27a3-8ff9-4ea5-8d5f-d54e0e7f36e5,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=735467
735468,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON02HWX,NEON02HWX,"NEON sampleID: CFC.RMNP004.POTR5-1.20200706.AR; NEON sampleID Hash: pbg8g17+dIqQ8pN5Eah6OFRdiXdB7+aVy87vpKpRawA=; NEON sampleCode (barcode): A00000134071; NEON sampleUUID: 5981d3ed-4ff4-48e4-9fa9-06caa8751f62",Organism|Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Salicaceae|Populus,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,"Populus tremuloides",27303,Michx.,Populus,,tremuloides,,,Species,undefined,2020-07-06T19:40:00Z,,,"Identification source: harvested from NEON API",,,"Alison Haddad (ORCID 0000-0002-3407-4177)",,2020-07-06,2020,7,6,188,,,"Representative elk damage; sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 146.8; slope gradient: 22.44; soil type order: Inceptisols",,,,,,,,,,,,,,"sample mass: 1.93",RMNP_004.basePlot.cfc,,,,,"United States",Colorado,Boulder,,"Central Plains (D10), Rocky Mountains NEON (RMNP), Plot RMNP_004 (plot dimensions: 40m x 40m)",,40.186823,-105.54091,WGS84,20,"13N 453954.04556E 4448633.33542N",,,"GeoXH 6000",,,2806,2825,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,08940b84-eacc-4c21-82b6-5dcff367ea8d,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=735468
735577,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON02HWY,NEON02HWY,"NEON sampleID: CFC.PUUM034.MYSA2-3.20190116.AR; NEON sampleID Hash: 5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxBqHpGkZZGK4=; NEON sampleCode (barcode): A00000066294; NEON sampleUUID: 4b0b3569-bef9-44a8-8525-0f7131eb5d53",Organism|Plantae|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Myrsine,Plantae,Tracheophyta,Magnoliopsida,Ericales,Myrsinaceae,"Myrsine sandwicensis",65428,"A. DC.",Myrsine,,sandwicensis,,,Species,undefined,2019-01-16T22:53:00Z,,,"Identification source: harvested from NEON API",,,"Rob Hamnett (ORCID 0000-0003-3396-0908)",,2019-01-16,2019,1,16,16,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 101.3; slope gradient: 0.69; soil type order: Histosols",,,,,,,,,,,,,,"sample mass: 2.19",PUUM_034.basePlot.cfc,,,,,"United States",Hawaii,Hawaii,,"Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_034 (plot dimensions: 40m x 40m)",,19.549124,-155.312265,WGS84,20,"5N 257392.32944E 2163227.33149N",,,"GeoXH 6000",,,1644,1654,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,8e12f4b4-16f4-42d5-8372-41c0c7cacc86,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=735577
735578,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON02HWZ,NEON02HWZ,"NEON sampleID: CFC.PUUM034.MEPO5-4.20190116.AR; NEON sampleID Hash: 5DDwl49GZC1QV8Wxd65gxfyYByZrP9Il+wlzqBzAVb4=; NEON sampleCode (barcode): A00000066271; NEON sampleUUID: 8ed52cc4-2401-4cda-9397-f63e5fd21bab",Organism|Plantae|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Metrosideros,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,"Metrosideros polymorpha",63246,Gaud.,Metrosideros,,polymorpha,,,Species,undefined,2019-01-16T23:21:00Z,,,"Identification source: harvested from NEON API",,,"Rob Hamnett (ORCID 0000-0003-3396-0908)",,2019-01-16,2019,1,16,16,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 101.3; slope gradient: 0.69; soil type order: Histosols",,,,,,,,,,,,,,"sample mass: 4.91",PUUM_034.basePlot.cfc,,,,,"United States",Hawaii,Hawaii,,"Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_034 (plot dimensions: 40m x 40m)",,19.549124,-155.312265,WGS84,20,"5N 257392.32944E 2163227.33149N",,,"GeoXH 6000",,,1644,1654,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,d93f39c7-0435-49d3-a31e-cd4519f219a1,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=735578
735579,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON02HX0,NEON02HX0,"NEON sampleID: CFC.PUUM034.MEPO5-2.20190116.AR; NEON sampleID Hash: 5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLilson4rffbs=; NEON sampleCode (barcode): A00000066285; NEON sampleUUID: 161cb6f2-e611-4aa6-ac03-f169c93360ce",Organism|Plantae|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Metrosideros,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,"Metrosideros polymorpha",63246,Gaud.,Metrosideros,,polymorpha,,,Species,undefined,2019-01-16T22:50:00Z,,,"Identification source: harvested from NEON API",,,"Rob Hamnett (ORCID 0000-0003-3396-0908)",,2019-01-16,2019,1,16,16,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 101.3; slope gradient: 0.69; soil type order: Histosols",,,,,,,,,,,,,,"sample mass: 5.47",PUUM_034.basePlot.cfc,,,,,"United States",Hawaii,Hawaii,,"Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_034 (plot dimensions: 40m x 40m)",,19.549124,-155.312265,WGS84,20,"5N 257392.32944E 2163227.33149N",,,"GeoXH 6000",,,1644,1654,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,9c1422eb-69ec-4bf0-b728-4ece38c13a6a,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=735579
735580,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON02HX1,NEON02HX1,"NEON sampleID: CFC.PUUM034.ACKO-1.20190116.AR; NEON sampleID Hash: 5DDwl49GZC2ae6g80oaLlGQaFllLk6IfnXmZURYhZEQ=; NEON sampleCode (barcode): A00000066373; NEON sampleUUID: 9546dd9d-ebda-4fa9-95b2-e76e34aa3fab",Organism|Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Acacia,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,"Acacia koa",205,A.Gray,Acacia,,koa,,,Species,undefined,2019-01-16T21:51:00Z,,,"Identification source: harvested from NEON API",,,"Rob Hamnett (ORCID 0000-0003-3396-0908)",,2019-01-16,2019,1,16,16,,,"Whole phyllodes placed into foil packet instead of hole punches. May have impacted flash freezing efficiency.; sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 101.3; slope gradient: 0.69; soil type order: Histosols",,,,,,,,,,,,,,"sample mass: 3.72",PUUM_034.basePlot.cfc,,,,,"United States",Hawaii,Hawaii,,"Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_034 (plot dimensions: 40m x 40m)",,19.549124,-155.312265,WGS84,20,"5N 257392.32944E 2163227.33149N",,,"GeoXH 6000",,,1644,1654,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,842964aa-98a7-47ad-8d3f-0562e078266f,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=735580
735581,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON02HX2,NEON02HX2,"NEON sampleID: CFC.PUUM032.MEPO5-3.20190115.AR; NEON sampleID Hash: 5DDwl49GZC3ZL+uQ4uDYK7ZGmSMUcMxuh5ZmjB7sxqk=; NEON sampleCode (barcode): A00000066386; NEON sampleUUID: 497b6149-86fc-40a7-a662-fa2bbb20b273",Organism|Plantae|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Metrosideros,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,"Metrosideros polymorpha",63246,Gaud.,Metrosideros,,polymorpha,,,Species,undefined,2019-01-15T23:06:00Z,,,"Identification source: harvested from NEON API",,,"Rob Hamnett (ORCID 0000-0003-3396-0908)",,2019-01-15,2019,1,15,15,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 220; slope gradient: 0.63; soil type order: Histosols",,,,,,,,,,,,,,"sample mass: 5.23",PUUM_032.basePlot.cfc,,,,,"United States",Hawaii,Hawaii,,"Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_032 (plot dimensions: 40m x 40m)",,19.55072,-155.315984,WGS84,20,"5N 257004.34987E 2163409.32746N",,,"GeoXH 6000",,,1682,1684,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,62eb8810-e99b-4c70-9d1c-850210bc1b72,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=735581
735582,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON02HX3,NEON02HX3,"NEON sampleID: CFC.PUUM032.MEPO5-2.20190115.AR; NEON sampleID Hash: 5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWTBokeMxj1trY=; NEON sampleCode (barcode): A00000066266; NEON sampleUUID: e321a78f-50af-49ec-997f-5659c8e9ac2e",Organism|Plantae|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Metrosideros,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,"Metrosideros polymorpha",63246,Gaud.,Metrosideros,,polymorpha,,,Species,undefined,2019-01-15T23:01:00Z,,,"Identification source: harvested from NEON API",,,"Rob Hamnett (ORCID 0000-0003-3396-0908)",,2019-01-15,2019,1,15,15,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 220; slope gradient: 0.63; soil type order: Histosols",,,,,,,,,,,,,,"sample mass: 5.6",PUUM_032.basePlot.cfc,,,,,"United States",Hawaii,Hawaii,,"Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_032 (plot dimensions: 40m x 40m)",,19.55072,-155.315984,WGS84,20,"5N 257004.34987E 2163409.32746N",,,"GeoXH 6000",,,1682,1684,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,759b8ea7-a5ea-453c-b335-143ca877c915,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=735582
735583,NEON,TPLC-CF,ASU,671f9183-1357-485f-a42d-3df32d58f2b1,PreservedSpecimen,NEON02HX4,NEON02HX4,"NEON sampleID: CFC.PUUM032.MEPO5-1.20190115.AR; NEON sampleID Hash: 5DDwl49GZC3ZL+uQ4uDYK0kJQiS9y+t0LSWkbleStL0=; NEON sampleCode (barcode): A00000066389; NEON sampleUUID: 2bf84c49-aab6-4cc7-a31b-66497c02652e",Organism|Plantae|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Metrosideros,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,"Metrosideros polymorpha",63246,Gaud.,Metrosideros,,polymorpha,,,Species,undefined,2019-01-15T22:39:00Z,,,"Identification source: harvested from NEON API",,,"Rob Hamnett (ORCID 0000-0003-3396-0908)",,2019-01-15,2019,1,15,15,,,"sample type: Woody individual; Canopy foliage sample from a single species at sites dominated by woody tree cover or bulk herbaceous biomass clips at sites dominated by herbaceous vegetation. Samples collected every five years as part of the NEON canopy foliage protocols. Stored dried and ground at room temperature.","evergreenForest; slope aspect: 220; slope gradient: 0.63; soil type order: Histosols",,,,,,,,,,,,,,"sample mass: 4.87",PUUM_032.basePlot.cfc,,,,,"United States",Hawaii,Hawaii,,"Pacific Tropical (D20), Pu'u Maka'ala Natural Area Reserve NEON (PUUM), Plot PUUM_032 (plot dimensions: 40m x 40m)",,19.55072,-155.315984,WGS84,20,"5N 257004.34987E 2163409.32746N",,,"GeoXH 6000",,,1682,1684,,,,,,,,"2023-07-09 11:07:46",http://creativecommons.org/publicdomain/zero/1.0/,,,2ae7e282-8738-4745-b82a-4698fa70671f,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=735583
