CommonName,ScientificName,Authorship,ITIS_TSN,NY_Concern,Location,Sample_Date,ChorusCode,ChorusCount,Live_n,Dead_n,AmplectantPairs_N,EggMass_n,Juv_n,Sperm_n,TadLarv_n
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Canaan,2006-04-11,NA,NA,NA,NA,NA,159,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Oakwood,2006-04-11,2,3,3,NA,NA,NA,NA,NA,NA
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Oakwood,2006-04-11,NA,NA,20,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Oakwood,2006-04-11,NA,NA,NA,NA,NA,175,NA,7,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Oakwood,2006-04-11,NA,NA,NA,NA,NA,203,NA,NA,NA
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Talus,2006-04-11,NA,NA,NA,NA,NA,NA,NA,NA,4
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Talus,2006-04-11,NA,NA,NA,NA,NA,60,NA,1,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,NorthMudPond,2006-04-14,2,2,2,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,NorthMudPond,2006-04-14,NA,NA,NA,NA,NA,7,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2006-04-14,NA,NA,NA,NA,NA,NA,NA,NA,1000
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Bonticou,2006-04-17,1,1,1,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2006-04-28,NA,NA,NA,NA,NA,NA,NA,NA,100
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2006-05-11,NA,NA,NA,NA,NA,NA,NA,NA,1000
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Hermits,2006-05-25,NA,NA,NA,NA,NA,NA,NA,NA,100
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandPool,2006-05-25,NA,NA,NA,NA,NA,NA,NA,NA,100
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2006-05-25,NA,NA,NA,NA,NA,NA,NA,NA,1000
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2007-03-27,NA,NA,0,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2007-03-30,1,1,1,NA,NA,NA,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Oakwood,2007-04-03,1,1,1,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Oakwood,2007-04-03,1,1,1,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Hermits,2007-04-05,3,NA,6,NA,NA,2,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2007-04-05,NA,NA,10,NA,NA,207,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,LongWoodlandPool,2007-04-06,NA,NA,NA,NA,NA,NA,NA,6,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandPool,2007-04-06,NA,NA,NA,1,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Hermits,2007-04-10,NA,NA,NA,NA,NA,4,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Hermits,2007-04-10,3,NA,29,NA,NA,201,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2007-04-10,NA,NA,127,NA,NA,237,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Oakwood,2007-04-10,2,4,4,NA,NA,NA,NA,NA,NA
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Oakwood,2007-04-10,NA,NA,8,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Oakwood,2007-04-10,NA,NA,NA,NA,NA,2,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Bonticou,2007-04-18,3,NA,20,NA,NA,NA,NA,NA,NA
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Bonticou,2007-04-18,NA,NA,9,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Bonticou,2007-04-18,NA,NA,NA,NA,NA,19,NA,18,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Bonticou,2007-04-18,NA,NA,30,NA,NA,83,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,LongWoodlandPool,2007-04-18,NA,NA,NA,NA,NA,NA,NA,4,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandPool,2007-04-18,NA,NA,1,NA,NA,31,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,LongWoodlandSwamp,2007-04-18,NA,NA,20,20,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,LongWoodlandSwamp,2007-04-18,NA,NA,NA,NA,NA,30,NA,3,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandSwamp,2007-04-18,3,NA,20,NA,NA,12,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Oakwood,2007-04-18,3,NA,50,NA,NA,NA,NA,NA,NA
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Oakwood,2007-04-18,NA,NA,8,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Oakwood,2007-04-18,NA,NA,NA,NA,NA,7,NA,1000,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Oakwood,2007-04-18,NA,NA,NA,NA,NA,1,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Hermits,2007-04-19,3,NA,20,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2007-04-19,3,NA,30,NA,NA,NA,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Canaan,2007-04-23,2,4,4,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Canaan,2007-04-23,NA,NA,NA,NA,NA,157,NA,1,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Canaan,2007-04-23,NA,NA,NA,NA,NA,1000,NA,NA,NA
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Talus,2007-04-23,NA,NA,1,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Talus,2007-04-23,NA,NA,NA,NA,NA,65,NA,1,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Canaan,2007-04-24,NA,NA,NA,NA,NA,4,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Canaan,2007-04-24,NA,NA,1,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Talus,2007-04-24,1,1,1,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,SleepyHollow,2007-04-25,NA,NA,NA,NA,NA,43,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,SleepyHollow,2007-04-25,NA,NA,NA,NA,NA,12,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,SleepyHollow,2007-04-30,NA,NA,NA,NA,NA,2,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Hermits,2007-05-03,NA,NA,NA,NA,NA,NA,NA,NA,1000
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,NorthMudPond,2007-05-03,NA,NA,NA,NA,NA,10,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2007-05-03,NA,NA,NA,NA,NA,NA,NA,NA,1000
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2007-05-17,NA,NA,NA,NA,NA,NA,NA,NA,100
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,NorthMudPond,2007-05-22,NA,NA,NA,NA,NA,4,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2007-05-22,NA,NA,3,NA,NA,NA,NA,NA,1000
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,NorthMudPond,2007-05-31,NA,NA,1,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,NorthMudPond,2007-05-31,NA,NA,NA,NA,NA,NA,NA,NA,50
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2007-05-31,NA,NA,NA,NA,NA,NA,2,NA,1000
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Bonticou,2008-03-05,NA,NA,0,NA,NA,0,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Hermits,2008-03-27,NA,NA,0,NA,NA,NA,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,NorthMudPond,2008-03-27,1,1,1,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2008-03-27,NA,NA,0,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Hermits,2008-03-29,3,NA,10,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,NorthMudPond,2008-03-29,NA,NA,NA,NA,NA,1,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2008-03-29,3,NA,50,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Terrace,2008-03-29,4,NA,6,NA,NA,NA,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Bonticou,2008-04-01,4,NA,110,NA,NA,NA,NA,NA,NA
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Bonticou,2008-04-01,NA,NA,20,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Bonticou,2008-04-01,NA,NA,NA,NA,NA,NA,NA,300,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Bonticou,2008-04-01,NA,NA,7,NA,NA,27,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Hermits,2008-04-02,3,NA,30,NA,NA,NA,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,NorthMudPond,2008-04-02,2,3,3,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,NorthMudPond,2008-04-02,NA,NA,NA,NA,NA,1,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2008-04-02,NA,NA,256,NA,6,37,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,NorthMudPond,2008-04-08,1,1,1,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,NorthMudPond,2008-04-08,NA,NA,NA,NA,NA,8,NA,3,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2008-04-08,NA,NA,52,NA,NA,214,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Hermits,2008-04-09,NA,NA,NA,NA,NA,34,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Hermits,2008-04-09,NA,NA,3,NA,NA,63,NA,NA,NA
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,SleepyHollow,2008-04-09,NA,NA,NA,NA,NA,NA,NA,NA,8
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,SleepyHollow,2008-04-09,1,1,3,NA,2,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,SleepyHollow,2008-04-09,NA,NA,NA,NA,NA,21,NA,7,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,SleepyHollow,2008-04-09,3,NA,8,NA,1,41,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,LongWoodlandPool,2008-04-10,2,2,2,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,LongWoodlandPool,2008-04-10,NA,NA,NA,NA,NA,37,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandPool,2008-04-10,NA,NA,NA,NA,NA,33,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,LongWoodlandSwamp,2008-04-10,NA,NA,NA,NA,NA,29,NA,4,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandSwamp,2008-04-10,2,2,5,NA,NA,32,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Oakwood,2008-04-10,2,3,3,NA,NA,NA,NA,NA,NA
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Oakwood,2008-04-10,NA,NA,53,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Oakwood,2008-04-10,NA,NA,NA,NA,NA,215,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Oakwood,2008-04-10,NA,NA,NA,NA,NA,200,NA,NA,NA
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Talus,2008-04-10,NA,NA,11,NA,NA,NA,NA,NA,NA
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Talus,2008-04-10,NA,NA,NA,NA,NA,NA,NA,NA,6
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Talus,2008-04-10,NA,NA,NA,NA,NA,69,NA,2,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Talus,2008-04-10,1,1,1,NA,NA,NA,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Bonticou,2008-04-11,2,2,2,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Bonticou,2008-04-11,NA,NA,NA,NA,NA,72,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Bonticou,2008-04-11,NA,NA,NA,NA,NA,247,NA,NA,NA
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Bonticou,2008-04-13,NA,NA,NA,NA,NA,1,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Terrace,2008-04-14,NA,NA,NA,NA,NA,8,NA,1,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Terrace,2008-04-14,NA,NA,NA,NA,NA,10,NA,NA,NA
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,NorthMudPond,2008-04-21,NA,NA,NA,NA,NA,2,NA,NA,NA
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,SleepyHollow,2008-04-21,NA,NA,2,NA,NA,NA,NA,NA,NA
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,SleepyHollow,2008-04-21,NA,NA,NA,NA,NA,NA,NA,NA,1
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,SleepyHollow,2008-04-21,NA,NA,1,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,SleepyHollow,2008-04-21,NA,NA,NA,NA,NA,2,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,SleepyHollow,2008-04-21,NA,NA,NA,NA,NA,2,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Hermits,2009-03-17,NA,NA,1,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2009-03-17,1,1,1,NA,NA,NA,NA,NA,NA
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Canaan,2009-03-18,NA,NA,NA,NA,NA,2,NA,NA,NA
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Canaan,2009-03-18,NA,NA,22,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Canaan,2009-03-18,NA,NA,4,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Terrace,2009-03-27,4,NA,6,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandPool,2009-03-28,NA,NA,2,NA,NA,4,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,LongWoodlandSwamp,2009-03-28,NA,NA,3,3,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,LongWoodlandSwamp,2009-03-28,NA,NA,NA,NA,NA,NA,NA,0,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandSwamp,2009-03-28,NA,NA,3,NA,NA,5,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Canaan,2009-03-30,3,NA,100,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Terrace,2009-03-30,3,NA,5,NA,NA,NA,NA,NA,NA
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,NorthMudPond,2009-03-31,NA,NA,1,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,NorthMudPond,2009-03-31,NA,NA,NA,NA,NA,4,NA,3,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2009-03-31,3,NA,10,3,NA,520,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Bonticou,2009-04-01,2,4,4,NA,NA,NA,NA,NA,NA
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Bonticou,2009-04-01,NA,NA,19,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Bonticou,2009-04-01,NA,NA,NA,NA,NA,48,NA,6,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Bonticou,2009-04-01,NA,NA,NA,NA,NA,255,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,SleepyHollow,2009-04-01,NA,NA,NA,NA,NA,2,NA,6,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,SleepyHollow,2009-04-01,NA,NA,NA,NA,NA,47,NA,NA,NA
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,LongWoodlandPool,2009-04-02,NA,NA,1,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,LongWoodlandPool,2009-04-02,NA,NA,NA,NA,NA,23,NA,12,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandPool,2009-04-02,NA,NA,1,NA,NA,31,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,LongWoodlandSwamp,2009-04-02,2,4,4,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,LongWoodlandSwamp,2009-04-02,NA,NA,NA,NA,NA,13,NA,4,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandSwamp,2009-04-02,2,3,3,NA,NA,64,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Oakwood,2009-04-02,2,4,4,NA,NA,NA,NA,NA,NA
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Oakwood,2009-04-02,NA,NA,23,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Oakwood,2009-04-02,NA,NA,NA,NA,NA,355,NA,7,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Oakwood,2009-04-02,NA,NA,6,2,NA,296,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Terrace,2009-04-02,NA,NA,NA,NA,NA,3,NA,2,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Hermits,2009-04-03,NA,NA,NA,NA,NA,22,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Hermits,2009-04-03,NA,NA,1,NA,NA,73,NA,NA,NA
Marbled Salamander,Ambystoma opacum,Gravenhorst 1807,173591,1,Talus,2009-04-07,NA,NA,NA,NA,NA,NA,NA,NA,29
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Talus,2009-04-07,NA,NA,NA,NA,NA,40,NA,1,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,NorthMudPond,2009-04-10,1,1,1,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,NorthMudPond,2009-04-10,NA,NA,NA,NA,NA,20,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2009-04-10,NA,NA,NA,NA,NA,2,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,SkiLoop,2009-04-19,NA,NA,4,4,NA,NA,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,NorthMudPond,2009-04-24,1,1,1,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2009-04-24,NA,NA,NA,NA,NA,NA,NA,NA,1000
Bullfrog,Lithobates catesbeianus,Shaw 1802,775084,0,Canaan,2009-04-25,NA,NA,1,NA,NA,NA,NA,NA,NA
Green Frog,Lithobates clamitans,Latreille in Sonnini de Manoncourt and Latreille 1801,775087,0,Canaan,2009-04-25,NA,NA,10,NA,NA,NA,NA,NA,NA
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Canaan,2009-04-25,NA,NA,NA,NA,NA,5,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Canaan,2009-04-25,1,1,1,NA,NA,NA,NA,NA,NA
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Canaan,2009-04-25,NA,NA,13,NA,2,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Canaan,2009-04-25,NA,NA,NA,NA,NA,510,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Canaan,2009-04-25,NA,NA,NA,NA,NA,NA,NA,NA,100
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,NorthMudPond,2009-05-08,NA,NA,NA,NA,NA,NA,NA,NA,1
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2009-05-08,NA,NA,NA,NA,NA,NA,NA,NA,100
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2009-05-21,NA,NA,NA,NA,NA,NA,NA,NA,1000
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Oakwood,2009-05-28,NA,NA,NA,NA,NA,NA,1,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,NorthMudPond,2010-03-19,1,1,1,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2010-03-19,0,NA,1,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,SkiLoop,2010-03-21,NA,NA,10,NA,10,NA,NA,NA,NA
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Canaan,2010-03-23,NA,NA,1,1,NA,NA,NA,NA,NA
Northern Spring Peeper,Pseudacris crucifer crucifer,Wied-Neuwied 1838,207304,0,Canaan,2010-03-23,3,NA,5,NA,NA,NA,NA,NA,NA
Red-Spotted Newt,Notophthalmus viridescens viridenscens,Rafinesque 1820,173616,0,Canaan,2010-03-23,NA,NA,30,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,Canaan,2010-03-23,NA,NA,1,NA,NA,1,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Canaan,2010-03-23,4,NA,7,3,NA,222,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,LongWoodlandPool,2010-03-23,NA,NA,NA,NA,NA,NA,NA,15,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandPool,2010-03-23,3,NA,15,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,LongWoodlandSwamp,2010-03-23,NA,NA,NA,1,NA,0,NA,1,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandSwamp,2010-03-23,3,NA,10,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,Terrace,2010-03-23,4,NA,8,NA,NA,NA,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,LongWoodlandSwamp,2010-03-25,3,NA,50,NA,NA,NA,NA,NA,NA
Spotted Salamander,Ambystoma maculatum,Shaw 1802,173590,0,NorthMudPond,2010-03-27,NA,NA,NA,NA,NA,1,NA,NA,NA
Wood Frog,Lithobates sylvaticus,LeConte 1825,775117,0,NorthMudPond,2010-03-27,NA,NA,3,1,1,255,NA,NA,NA
Jefferson Salamander,Ambystoma jeffersonianum,Green 1827,173598,1,Hermits,2010-04-02,NA,NA,NA,NA,NA,3,NA,NA,NA
