Location,Sample_Date,Sky_Code,Wind_Code,PDP,Air_Temp_C,Water_Temp_C,pH,Water_Depth,Water_Level,Visibility_Imp,Surface_Ice,Surface_Veg,SurfaceVeg_Spp,Odor,Shrimp,Snails,Turbidity_NTU,Chloride,Conductivity,DO,Nitrate
Canaan,2014-04-17,2,NA,1,3.3,6.9,6.2,NA,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hermits,2014-04-17,2,NA,1,3.3,11.7,4.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NorthMudPond,2014-04-17,2,NA,1,3.3,11.7,4.61,NA,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SleepyHollow,2014-04-17,2,NA,1,3.3,14.2,6.2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NorthMudPond,2014-04-23,5,NA,1,6.7,11.1,4.72,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hermits,2014-04-23,5,NA,NA,6.7,-17.8,NA,69,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
NorthMudPond,2014-05-23,2,NA,1,15.6,15,5.01,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakwood,2015-04-02,NA,NA,1,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NorthMudPond,2015-04-11,NA,NA,1,8.1,6.1,4.87,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LongWoodlandPool,2015-04-13,NA,NA,0,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LongWoodlandSwamp,2015-04-13,NA,NA,0,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hermits,2015-04-15,2,NA,1,23.3,17.2,4.24,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LongWoodlandPool,2015-04-15,2,NA,1,23.3,13.3,6.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NorthMudPond,2015-04-15,2,NA,1,23.3,13.3,4.63,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hermits,2015-04-21,NA,NA,NA,-17.8,3.9,4.28,55,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
NorthMudPond,2015-05-07,0,NA,1,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hermits,2016-03-15,NA,NA,1,5.9,7.5,4.64,NA,75,0,0,0,NA,None,NA,NA,NA,NA,NA,NA,NA
LongWoodlandPool,2016-03-15,NA,NA,1,10.6,15.6,6.79,NA,50,1,0,90,NA,None,NA,NA,NA,NA,NA,NA,NA
NorthMudPond,2016-03-15,NA,NA,1,6.1,7.5,4.78,NA,75,0,0,0,NA,None,NA,NA,NA,NA,NA,NA,NA
Bonticou,2016-03-18,NA,NA,1,4.4,10.6,6.63,NA,100,1,0,40,NA,None,0,NA,NA,NA,NA,NA,NA
Oakwood,2016-03-18,NA,NA,1,4.4,10,6.31,NA,75,1,0,30,NA,None,NA,NA,NA,NA,NA,NA,NA
Terrace,2016-03-18,NA,NA,1,4.4,NA,NA,NA,100,NA,0,0,NA,None,0,NA,NA,NA,NA,NA,NA
Canaan,2016-03-22,NA,NA,0,11.1,6.4,6.54,NA,75,0,0,40,NA,None,0,NA,NA,NA,NA,NA,NA
LongWoodlandSwamp,2016-03-22,NA,NA,0,12.8,10.8,6.4,NA,75,0,0,10,NA,None,NA,NA,NA,NA,NA,NA,NA
SleepyHollow,2016-03-22,NA,NA,0,12.8,11.1,5.97,NA,75,0,0,0,NA,None,NA,NA,NA,NA,NA,NA,NA
Talus,2016-03-22,NA,NA,0,12.8,8.6,6.56,NA,50,NA,0,NA,NA,None,1,NA,NA,NA,NA,NA,NA
Bonticou,2016-03-30,NA,NA,0,12.8,16.4,6.61,NA,75,0,0,60,NA,None,0,NA,NA,NA,NA,NA,NA
NorthMudPond,2016-04-11,NA,NA,0,4.4,6.7,4.95,NA,50,0,0,50,NA,None,NA,NA,NA,NA,NA,NA,NA
Canaan,2016-04-14,NA,NA,0,12.8,10.6,6.61,NA,25,0,0,10,NA,Sulfur,0,NA,NA,NA,NA,NA,NA
Talus,2016-04-14,NA,NA,0,15.6,6.7,6.65,NA,50,0,0,80,NA,None,0,NA,NA,NA,NA,NA,NA
Hermits,2016-04-19,NA,NA,0,14.4,NA,NA,NA,25,0,0,10,NA,None,NA,NA,NA,NA,NA,NA,NA
LongWoodlandPool,2016-04-19,NA,NA,0,14.4,16.7,6.42,NA,75,1,0,20,NA,None,NA,NA,NA,NA,NA,NA,NA
LongWoodlandSwamp,2016-04-19,NA,NA,0,14.4,12.8,6.56,NA,100,0,0,0,NA,None,NA,NA,NA,NA,NA,NA,NA
NorthMudPond,2016-04-19,NA,NA,0,16.7,NA,NA,NA,25,0,0,0,NA,None,NA,NA,NA,NA,NA,NA,NA
SleepyHollow,2016-04-19,NA,NA,0,14.4,NA,NA,NA,NA,1,0,0,NA,None,NA,NA,NA,NA,NA,NA,NA
Terrace,2016-04-19,NA,NA,0,16.7,NA,NA,NA,100,NA,0,0,NA,None,0,NA,NA,NA,NA,NA,NA
Hermits,2017-02-28,NA,NA,0,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LongWoodlandPool,2017-02-28,NA,NA,0,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NorthMudPond,2017-02-28,NA,NA,0,8.6,7.2,4.56,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
NorthMudPond,2017-03-08,NA,NA,1,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hermits,2017-03-30,0,2,0,11.1,6.7,4.42,73,100,0,50,0,,,0,NA,NA,NA,NA,NA,NA
NorthMudPond,2017-03-30,0,2,0,11.1,3.6,4.55,189,100,1,95,0,,,1,NA,NA,NA,NA,NA,NA
LongWoodlandPool,2017-04-05,1,0,1,12.2,10.8,5.98,NA,100,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA
LongWoodlandSwamp,2017-04-05,1,0,1,12.2,10,5.84,NA,100,0,10,0,NA,NA,0,NA,NA,NA,NA,NA,NA
Terrace,2017-04-05,1,0,1,12.2,11.1,6.19,NA,100,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA
Bonticou,2017-04-08,0,3,1,10,13.6,6.56,NA,100,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Talus,2017-04-08,0,3,1,8.9,7.8,6.41,76,100,0,0,NA,,,0,NA,NA,NA,NA,NA,NA
Canaan,2017-04-08,0,3,1,10,7.8,6.36,89,100,0,0,NA,,,1,NA,NA,NA,NA,NA,NA
Hermits,2017-04-10,NA,NA,0,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NorthMudPond,2017-04-10,NA,NA,0,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LongWoodlandPool,2017-04-20,1,1,1,21.1,NA,NA,NA,100,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA
LongWoodlandSwamp,2017-04-20,1,1,1,21.1,17.5,NA,NA,25,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Oakwood,2017-04-20,2,0,1,21.1,19.4,6.53,NA,50,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
NorthMudPond,2017-04-21,2,0,0,11.7,12.2,4.7,NA,25,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Terrace,2017-04-21,2,0,0,10,-17.8,NA,10,NA,1,0,NA,,,0,NA,NA,NA,NA,NA,NA
Hermits,2017-04-22,2,1,0,11.7,11.7,4.24,10,NA,0,0,NA,,,0,NA,NA,NA,NA,NA,NA
Bonticou,2017-04-23,0,0,1,21.1,20.6,NA,NA,50,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Terrace,2017-04-23,0,0,1,17.2,20.6,NA,10,NA,NA,0,NA,,,0,NA,NA,NA,NA,NA,NA
SleepyHollow,2017-04-24,2,0,0,18.3,12.8,NA,NA,25,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
NorthMudPond,2018-02-20,NA,NA,0,8.3,NA,NA,NA,100,1,80,0,NA,None,1,NA,NA,NA,NA,NA,NA
NorthMudPond,2018-02-21,NA,NA,1,12.5,NA,NA,NA,100,1,60,0,NA,None,1,NA,NA,NA,NA,NA,NA
Bonticou,2018-02-27,NA,NA,0,6.1,NA,NA,NA,100,1,90,0,NA,None,0,NA,NA,NA,NA,NA,NA
SkiLoop,2018-02-27,NA,NA,0,6.1,NA,NA,NA,100,1,90,0,NA,None,0,NA,NA,NA,NA,NA,NA
Hermits,2018-03-01,NA,NA,0,9.7,NA,NA,NA,100,1,90,0,NA,None,0,NA,NA,NA,NA,NA,NA
NorthMudPond,2018-03-01,NA,NA,0,9.7,NA,NA,NA,100,1,95,0,NA,None,0,NA,NA,NA,NA,NA,NA
Canaan,2018-03-06,NA,NA,0,0.6,NA,NA,NA,100,1,100,0,NA,None,0,NA,NA,NA,NA,NA,NA
Hermits,2018-03-14,2,3,1,4.4,1.3,4.23,NA,100,1,100,0,NA,None,0,NA,NA,NA,17.6,53.2,0.04
NorthMudPond,2018-03-14,2,2,1,4.4,4.5,4.63,NA,100,1,99,0,NA,None,0,NA,NA,NA,19.4,54.2,0.04
Canaan,2018-03-19,0,3,0,0,NA,NA,NA,100,1,100,0,NA,None,0,NA,NA,NA,NA,NA,NA
NorthMudPond,2018-03-19,0,3,0,0,NA,NA,NA,100,1,100,0,NA,None,0,NA,NA,NA,NA,NA,NA
Canaan,2018-03-23,1,1,0,6.1,5.8,5.96,NA,75,0,15,0,NA,None,0,NA,NA,NA,52.7,25.8,1.26
NorthMudPond,2018-03-26,0,1,0,10,6.6,4.49,NA,100,0,0,0,NA,None,1,NA,NA,NA,16.8,37.8,0.04
SkiLoop,2018-03-28,2,2,1,4.4,8.6,6.39,NA,75,NA,0,0,NA,None,0,NA,NA,NA,66.5,41.5,0.76
Bonticou,2018-03-28,2,1,1,5.6,7.1,6.06,51,25,1,5,60,Duckweed,None,0,NA,NA,NA,39,35.2,0.52
Terrace,2018-03-28,2,1,1,5.6,8.4,6.11,51,25,0,0,0,,Peat,0,NA,NA,NA,177.1,36.4,1.22
Canaan,2018-03-29,4,1,1,10,7.2,5.93,NA,75,0,0,2,Algae,None,0,NA,NA,NA,48.5,24.7,0.41
Canaan,2018-03-30,5,1,1,10,NA,NA,NA,100,0,0,0,NA,None,0,NA,NA,NA,NA,NA,NA
NorthMudPond,2018-03-30,2,2,1,12.8,6.4,4.66,NA,100,NA,0,0,NA,None,1,NA,0,NA,15.2,43.6,0.26
Hermits,2018-03-30,2,4,1,11.7,8.2,4.4,21,50,0,0,0,,None,0,NA,9,NA,11.5,32.2,0.39
SkiLoop,2018-03-30,2,2,1,12.8,8.5,6.26,25,75,0,0,3,Sedge,Sulfur,0,NA,0,NA,51.9,6.6,1.14
Bonticou,2018-03-30,2,2,1,12.8,7.7,6.1,52,50,1,0,50,Duckweed/Algae/Grass,None,0,NA,7,NA,51.6,19.5,0.93
NorthMudPond,2018-04-03,0,6,0,20,6.5,4.79,90,100,NA,0,0,,None,0,NA,120,NA,13.2,35.8,0.11
Hermits,2018-04-05,0,5,1,3.9,6.1,4.42,NA,100,0,0,0,NA,None,0,NA,NA,NA,24,34.9,1.71
NorthMudPond,2018-04-05,0,5,1,5.6,5.1,4.7,NA,NA,0,0,0,NA,None,0,NA,0,NA,14.8,50.8,0.44
Oakwood,2018-04-05,0,4,1,4.4,9.6,6.08,15,50,1,0,40,Duckweed/Grass,None,0,NA,7,NA,48.2,30.9,7.57
SleepyHollow,2018-04-05,0,4,1,4.4,7.4,5.96,40,75,0,0,0,,None,0,NA,0,NA,32,38.8,10.42
Bonticou,2018-04-06,8,2,0,0,2.2,5.97,NA,75,1,90,0,NA,None,0,NA,NA,NA,30.6,54.2,0.14
LongWoodlandSwamp,2018-04-12,5,2,0,10,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NorthMudPond,2018-04-12,2,2,0,12.8,6.1,4.81,NA,100,0,0,0,NA,None,NA,NA,0,NA,15.1,53.6,0.33
LongWoodlandPool,2018-04-12,5,2,0,10,8.2,6.3,14,50,1,0,0,,None,0,NA,0,NA,54.6,61.5,0.19
SleepyHollow,2018-04-12,2,0,0,12.8,7.3,5.63,18,50,1,0,0,,None,0,NA,NA,NA,33.1,12.4,0.66
Hermits,2018-04-12,2,1,0,12.8,7.7,4.43,20,75,1,0,0,,None,0,NA,0,NA,21.1,22.2,0.14
Terrace,2018-04-12,2,2,0,11.1,8.6,6.43,25,100,0,0,0,,None,0,NA,0,NA,112.7,66,1.45
Oakwood,2018-04-12,5,2,0,12.8,7.9,5.89,28,75,1,0,70,Duckweed/Grass,Sulfur,0,NA,NA,NA,22.4,25.4,0.43
SkiLoop,2018-04-17,7,2,1,3.3,7.3,6.47,18,75,0,0,0,,None,0,NA,0,NA,56,51.1,0.17
SleepyHollow,2018-04-17,1,3,1,10,10.3,6.03,20,100,1,0,0,,None,0,NA,NA,NA,41.5,33.8,0.4
Hermits,2018-04-17,1,3,1,10,7.1,4.48,22,100,1,0,0,,None,0,NA,0,NA,16.3,45.6,0.03
Bonticou,2018-04-17,7,2,1,3.3,6.5,6.41,28,75,NA,0,80,Duckweed/Grass,None,0,NA,13,NA,57.4,50.2,0.26
NorthMudPond,2018-04-17,1,3,1,10,6.1,4.8,35,100,0,0,0,,None,0,NA,0,NA,14.1,57.7,0.03
Canaan,2018-04-17,2,1,1,3.3,6.3,6.46,43,100,1,0,15,Algae,None,0,NA,NA,NA,35.8,52,0.53
Bonticou,2018-04-24,0,2,0,18.3,15,6.19,NA,50,1,0,90,Duckweed,None,0,NA,13,NA,95,26.5,0.67
SkiLoop,2018-04-24,0,3,0,18.3,13.9,6.52,NA,75,0,0,0,NA,None,0,NA,0,NA,76.1,29,0.57
Hermits,2018-04-25,0,3,1,12.8,13.1,4.59,NA,75,1,0,0,NA,None,0,NA,0,NA,19.6,15.9,0.07
NorthMudPond,2018-04-25,0,3,1,12.8,11.1,4.85,NA,100,0,0,0,NA,None,0,NA,0,NA,16.7,47.3,0.02
Oakwood,2018-04-25,1,2,0,12.8,16.7,5.05,NA,NA,1,0,60,Duckweed,Sulfur,0,NA,30,NA,35.7,30.8,1.72
SleepyHollow,2018-04-25,1,2,1,15.6,13.6,5.51,NA,50,1,0,0,NA,None,0,NA,8,NA,23.9,11.9,1.45
LongWoodlandPool,2018-05-01,0,0,1,13.9,8.2,6.29,NA,NA,1,0,0,NA,None,0,NA,0,NA,54.9,33.7,0.36
Terrace,2018-05-01,0,0,1,13.9,9.1,6.38,NA,NA,0,0,NA,NA,None,0,NA,0,NA,92.2,28.2,0.43
Bonticou,2019-03-29,2,1,0,10,5.9,6.01,20,NA,0,35,20,Grass,None,0,NA,120,3.12,54.3,23,NA
Canaan,2019-03-29,2,0,0,10,5.2,5.98,30,75,1,50,0,,None,0,NA,120,2.59,47.6,35.7,NA
SkiLoop,2019-03-29,2,0,0,10,6.4,5.93,32,NA,0,20,0,,Sulfur,0,NA,103,3.3,61.8,25.8,NA
Bonticou,2019-03-30,0,2,1,17.2,NA,NA,NA,NA,1,10,30,Duckweed,None,0,NA,NA,NA,NA,NA,NA
Canaan,2019-03-30,0,1,1,20,NA,NA,NA,100,0,0,NA,NA,None,0,NA,NA,NA,NA,NA,NA
Hermits,2019-03-30,0,1,1,20,NA,NA,NA,75,1,30,NA,NA,None,0,NA,NA,NA,NA,NA,NA
LongWoodlandPool,2019-03-30,0,2,1,18.3,NA,NA,NA,100,0,65,NA,NA,None,0,NA,NA,NA,NA,NA,NA
NorthMudPond,2019-03-30,0,2,1,18.3,NA,NA,NA,100,0,10,NA,NA,None,0,NA,NA,NA,NA,NA,NA
SkiLoop,2019-03-30,0,1,1,17.2,NA,NA,NA,NA,1,0,NA,NA,None,0,NA,NA,NA,NA,NA,NA
SleepyHollow,2019-03-30,0,1,1,20,NA,NA,NA,50,0,50,NA,NA,None,0,NA,NA,NA,NA,NA,NA
Terrace,2019-03-30,1,2,1,15.6,NA,NA,NA,75,0,0,NA,NA,None,0,NA,NA,NA,NA,NA,NA
SkiLoop,2019-04-02,0,2,0,8.3,6.4,6.19,25,NA,0,0,0,,None,0,1,92,NA,31.2,53,NA
Bonticou,2019-04-02,0,2,0,8.9,5.6,6.21,28,100,0,0,30,Duckweed,None,0,NA,91,NA,49.3,30.3,NA
Canaan,2019-04-02,0,2,0,8.9,5.4,6.12,35,NA,1,20,NA,,,NA,NA,120,NA,44.2,55.2,NA
Talus,2019-04-02,1,2,0,8.9,4.9,6.04,60,NA,NA,0,15,,,NA,NA,120,NA,23.7,63,NA
SleepyHollow,2019-04-03,0,6,0,21.1,12.1,5.48,16,75,0,5,0,,None,0,NA,6,NA,32.1,25.1,0.28
Oakwood,2019-04-03,0,6,0,21.1,8.4,5.79,18,50,1,0,60,Duckweed/Algae/Grass,None,0,NA,9,NA,35.1,10,0.24
Terrace,2019-04-03,0,5,0,13.9,10.7,6.17,18,50,0,0,50,Grass/Algae,None,0,1,0,NA,102.3,45,0.15
LongWoodlandPool,2019-04-03,0,6,0,21.1,7.2,5.91,25,100,1,25,0,,Methane,0,NA,115,NA,45.5,23.5,0.29
Hermits,2019-04-03,0,6,0,21.1,7.3,4.34,28,100,0,0,0,,None,0,NA,0,NA,NA,10,0.15
NorthMudPond,2019-04-03,0,6,0,20,6.5,7.79,90,100,0,0,0,,None,0,NA,0,NA,13.2,35.8,0.11
SkiLoop,2019-04-08,1,1,1,21.1,11.1,6.29,22,100,1,0,0,,Sulfur,0,NA,0,NA,68.6,13.8,0.12
Bonticou,2019-04-08,1,1,1,21.1,12,6.25,30,100,1,0,40,Duckweed,None,0,NA,0,NA,73.3,33.8,0.16
SleepyHollow,2019-04-09,2,5,1,12.8,11.7,5.54,18,75,NA,0,5,Algae,None,0,NA,0,NA,29.5,14.6,0.17
LongWoodlandPool,2019-04-09,1,5,1,12.8,11,6.11,22,75,0,0,0,,Sulfur,0,NA,0,NA,58.1,11.1,0.16
Terrace,2019-04-09,1,5,1,12.8,15.5,6.46,23,75,NA,0,0,,None,0,NA,<5,NA,330.4,76.5,0.62
Hermits,2019-04-09,2,5,1,14.4,10.6,4.52,26,100,1,0,0,,None,0,NA,0,NA,12.1,10.1,0.11
NorthMudPond,2019-04-09,2,5,1,14.4,9,4.65,91,100,1,0,0,,None,0,NA,0,NA,12.4,20.4,0.02
Oakwood,2019-04-10,0,2,0,12.8,13,5.79,25,75,1,0,30,Duckweed,Sulfur,0,NA,7,NA,24.2,40.4,0.1
Canaan,2019-04-10,0,2,1,12.8,11.2,6.3,28,100,NA,0,15,Algae,None,0,NA,0,NA,49.6,20.9,0.16
Talus,2019-04-11,0,2,0,10,6.9,6.32,66,100,NA,0,NA,Moss,None,0,NA,0,NA,52.7,70.3,0.12
Bonticou,2019-04-16,0,1,1,15,NA,NA,NA,100,1,0,70,Duckweed,NA,0,NA,NA,NA,NA,NA,NA
SkiLoop,2019-04-16,0,1,1,7.2,14.4,6.23,20,100,0,0,10,Algae,None,0,NA,0,NA,58.3,5.5,0.04
SleepyHollow,2019-04-18,2,1,0,10,9.7,5.62,16,75,NA,0,0,,Sulfur,0,NA,0,NA,32.1,19.8,0.48
Hermits,2019-04-18,2,1,0,10,9.2,4.41,27,75,1,0,0,,None,0,0,0,NA,13.1,9.9,0.27
NorthMudPond,2019-04-18,2,1,0,10,10.1,4.65,50,100,NA,0,0,,None,0,0,0,NA,14,14,0.03
LongWoodlandPool,2019-04-19,2,3,0,8.9,10.5,5.97,21,100,0,0,10,Algae,Sulfur,0,0,0,NA,57.8,10.9,0.15
Canaan,2019-04-19,1,3,0,20,11.6,6.1,23,75,0,0,40,Algae,Sulfur,0,0,0,NA,48.5,10.4,0.1
Terrace,2019-04-22,2,2,1,14.4,13.9,6,28,100,1,0,0,,None,0,0,0,NA,101.4,39.6,0.08
SkiLoop,2019-04-23,0,1,1,22.8,14.7,6.16,22,100,NA,0,0,,None,0,1,0,NA,83.5,7.7,0.03
Bonticou,2019-04-23,0,1,1,22.8,15.1,6.15,30,100,1,0,80,Duckweed,None,0,0,0,NA,84.8,10.4,0.03
SleepyHollow,2019-04-24,0,3,0,16.7,19.4,5.59,17,75,0,0,20,Algae,None,0,0,0,NA,38.8,20.6,0.01
Hermits,2019-04-25,0,1,0,18.3,11.6,4.4,24,75,NA,0,0,,None,0,0,0,NA,13.9,4.4,0
NorthMudPond,2019-04-25,0,1,0,18.3,12.7,4.62,41,100,NA,0,0,,None,0,0,0,NA,15.7,5.7,0
LongWoodlandPool,2019-04-29,0,2,1,10,9.7,5.95,16,75,0,0,0,,None,0,0,NA,NA,46.7,16.2,0.04
Canaan,2019-05-01,2,0,1,12.8,11.1,6.35,NA,100,NA,0,0,NA,None,0,0,NA,NA,43.7,59.1,0.1
Talus,2019-05-01,2,0,1,12.8,8.2,5.95,91.44,NA,0,0,50,Algae,None,0,0,0,NA,46.9,7.7,0.03
Terrace,2020-03-11,2,2,1,8.9,10.3,6.38,19,25,0,0,30,Sedge,None,0,0,<5,NA,261.3,29.7,NA
SkiLoop,2020-03-11,2,3,1,7.8,9.2,6.72,30,50,0,0,10,Algae,Sulfur,0,0,0,NA,144.4,70.4,NA
Bonticou,2020-03-11,1,1,1,8.3,7.3,5.15,30,25,1,0,75,Duckweed/Algae,None,0,0,<5,NA,15.2,22.7,NA
Canaan,2020-03-11,1,2,1,8.9,7.8,6.15,35,50,0,0,0,NA,None,0,0,0,NA,132,16.8,NA
NorthMudPond,2020-03-12,2,2,0,7.2,6.8,4.6,90,50,0,0,0,NA,None,0,0,0,NA,84.9,47.3,NA
LongWoodlandPool,2020-03-12,2,1,0,7.8,6.1,6.14,35,25,0,0,0,NA,None,0,0,<5,NA,111.4,53.2,NA
SleepyHollow,2020-03-12,2,0,0,7.8,6.3,5.71,25,25,0,5,5,Algae,None,0,0,15,NA,108.4,NA,NA
Hermits,2020-03-12,2,0,0,7.2,6.3,4.04,27,25,0,0,0,NA,Sulfur,0,0,6,NA,92.1,32.4,NA
Oakwood,2020-03-13,1,3,1,14.4,8.3,6.04,25,50,0,0,70,Sedge/Duckweed,None,0,0,<5,NA,124.6,32.4,NA
Talus,2020-03-13,0,2,1,13.9,6.2,6,35,50,0,0,0,NA,None,1,0,0,NA,148.6,8.1,NA
Canaan,2020-03-13,1,1,1,15.6,NA,NA,NA,75,0,0,0,NA,None,0,0,NA,NA,NA,NA,NA
Terrace,2020-03-18,0,2,1,11.1,12.9,6.41,13,<25,0,0,30,Sedge,None,0,0,14,NA,293.9,26.4,NA
SkiLoop,2020-03-18,0,2,1,11.7,8.5,6.8,25,50,0,0,30,Algae,None,0,0,<5,NA,113.6,61.8,NA
Bonticou,2020-03-18,0,1,1,11.1,8.8,6.17,45,25,1,0,75,Duckweed/Algae,None,0,0,6,NA,174.2,16.6,NA
Canaan,2020-03-18,1,1,1,11.1,7.6,6.39,25,50,1,0,5,Algae,None,0,0,0,NA,142.1,37.6,NA
LongWoodlandPool,2020-03-19,2,1,1,5.6,6.3,6.37,18,75,0,0,0,NA,None,0,0,<5,NA,125.6,59.6,NA
Oakwood,2020-03-19,2,1,1,6.1,8.6,6.02,25,50,1,0,75,Sedge/Duckweed/Algae,None,0,0,6,NA,147.5,19.8,NA
SleepyHollow,2020-03-19,2,0,1,5.6,6.6,5.8,22,75,0,0,0,NA,None,0,0,<5,NA,123,44.8,NA
Hermits,2020-03-19,2,1,1,5,6.5,5.46,24,75,0,0,0,NA,None,0,0,<5,NA,103.2,37.3,NA
NorthMudPond,2020-03-19,2,0,1,5,5.9,5.3,100,100,1,0,0,NA,None,1,0,0,NA,93.4,51.9,NA
Talus,2020-03-20,2,1,1,15.6,6.3,6.21,30,50,0,0,0,NA,None,1,0,<5,NA,150.6,29.2,NA
Terrace,2020-03-27,1,3,0,12.8,9.3,6.68,24,100,0,0,5,Sedge,None,0,0,<5,NA,229.4,27,NA
SkiLoop,2020-03-27,1,1,0,12.8,8.7,6.52,25,75,0,0,10,Algae,None,0,0,<5,NA,166.7,40.7,NA
Bonticou,2020-03-27,1,2,0,12.8,9.3,6.29,45,100,1,0,80,Duckweed/Algae,None,0,0,6,NA,189.8,11.6,NA
LongWoodlandPool,2020-03-27,0,2,0,15.6,9.3,6.1,24,100,0,0,0,NA,None,0,0,<5,NA,155.4,27.2,NA
SleepyHollow,2020-03-27,0,2,0,15.6,10.2,5.65,20,100,0,0,0,NA,None,0,0,<5,NA,139.2,16.9,NA
Hermits,2020-03-27,0,2,0,15.6,8.9,4.6,30,100,0,0,0,NA,None,0,0,<5,NA,101.9,17.5,NA
NorthMudPond,2020-03-27,0,2,0,15.6,8.1,4.93,100,100,0,0,0,NA,None,0,0,0,NA,99.9,46.4,NA
Talus,2020-03-28,5,1,0,6.1,6.1,6.8,60,100,1,0,0,NA,None,1,0,0,NA,145,71.7,NA
Canaan,2020-03-28,5,0,0,6.1,7.5,6.53,30,100,1,0,0,NA,None,0,0,0,NA,140.1,38.4,NA
Oakwood,2020-03-30,2,0,1,7.2,8.2,6.21,24,100,1,0,75,Sedge/Duckweed/Algae,Sulfur,0,0,7,NA,148.3,14,NA
NorthMudPond,2020-04-02,0,4,0,10,6.6,4.78,100,100,0,0,0,NA,None,1,0,0,NA,70.7,50.5,NA
Hermits,2020-04-02,0,5,0,10,6.9,4.8,28,100,0,0,0,NA,None,0,0,0,NA,87.7,36.8,NA
SleepyHollow,2020-04-02,0,5,0,10,8.7,5.62,20,100,0,0,5,Algae,None,0,0,0,NA,83.2,19.1,NA
LongWoodlandPool,2020-04-02,1,4,0,11.1,9.4,6.08,22,100,0,0,5,Sedge/Algae,None,0,0,<5,NA,133.8,37.8,NA
Terrace,2020-04-03,5,3,0,8.9,9.8,6.47,34,100,0,0,5,Sedge,None,0,0,<5,NA,511,18.5,NA
SkiLoop,2020-04-03,2,1,0,11.1,9.9,6.8,27,100,1,0,20,Algae,None,0,0,0,NA,152.8,56.5,NA
Bonticou,2020-04-03,2,3,0,11.1,9.3,6.16,40,100,1,0,85,Sedge/Duckweed/Algae,None,0,0,7,NA,193.4,33.9,NA
Canaan,2020-04-03,5,2,0,8.9,8.3,6.65,31,100,1,0,5,Algae,None,0,0,0,NA,122.5,52.1,NA
Talus,2020-04-03,5,1,0,8.9,6.5,6.38,90,100,0,0,5,Algae,None,1,0,0,NA,124.6,23.9,NA
Oakwood,2020-04-06,0,2,0,17.2,14.2,6.08,22,50,1,0,80,Sedge/Duckweed/Algae,None,0,0,<5,5.17,129.9,49.7,NA
NorthMudPond,2020-04-07,1,3,0,17.2,10.4,4.97,70,75,0,0,0,NA,None,1,0,0,1.12,96.8,39.6,NA
Hermits,2020-04-07,1,3,0,17.2,8.9,4.65,23,75,0,0,0,NA,None,0,0,<5,0.89,88,19,NA
SleepyHollow,2020-04-07,1,2,0,17.2,9.5,5.59,13,50,1,0,15,Algae,None,0,0,6,8.51,129.4,12.3,NA
LongWoodlandPool,2020-04-07,1,3,0,18.3,11.4,5.92,16,50,1,0,20,Algae,None,0,0,<5,12.16,165.5,11.2,NA
